theta (rad),r (-),radial mach,tangential mach,mach number,x,y
2.266561,0.922629,-0.909388,-1.087765,1.417822,-0.591380,0.708177
2.266855,0.922857,-0.909708,-1.087498,1.417823,-0.591734,0.708177
2.267150,0.923084,-0.910029,-1.087232,1.417824,-0.592089,0.708177
2.267444,0.923312,-0.910349,-1.086966,1.417825,-0.592443,0.708177
2.267739,0.923539,-0.910669,-1.086699,1.417827,-0.592798,0.708178
2.268034,0.923768,-0.910989,-1.086433,1.417828,-0.593153,0.708178
2.268328,0.923996,-0.911309,-1.086166,1.417829,-0.593508,0.708178
2.268623,0.924224,-0.911629,-1.085899,1.417831,-0.593864,0.708178
2.268917,0.924453,-0.911948,-1.085632,1.417832,-0.594219,0.708178
2.269212,0.924682,-0.912268,-1.085365,1.417833,-0.594575,0.708179
2.269506,0.924911,-0.912588,-1.085098,1.417834,-0.594931,0.708179
2.269801,0.925140,-0.912907,-1.084831,1.417836,-0.595287,0.708179
2.270095,0.925369,-0.913227,-1.084564,1.417837,-0.595643,0.708179
2.270390,0.925599,-0.913546,-1.084296,1.417838,-0.595999,0.708179
2.270684,0.925829,-0.913865,-1.084029,1.417840,-0.596356,0.708180
2.270979,0.926059,-0.914185,-1.083762,1.417841,-0.596713,0.708180
2.271273,0.926289,-0.914504,-1.083494,1.417842,-0.597069,0.708180
2.271568,0.926519,-0.914823,-1.083226,1.417843,-0.597427,0.708180
2.271862,0.926750,-0.915142,-1.082958,1.417845,-0.597784,0.708180
2.272157,0.926980,-0.915461,-1.082691,1.417846,-0.598141,0.708181
2.272451,0.927211,-0.915780,-1.082423,1.417847,-0.598499,0.708181
2.272746,0.927442,-0.916098,-1.082155,1.417849,-0.598857,0.708181
2.273040,0.927674,-0.916417,-1.081886,1.417850,-0.599215,0.708181
2.273335,0.927905,-0.916736,-1.081618,1.417851,-0.599573,0.708181
2.273630,0.928137,-0.917054,-1.081350,1.417853,-0.599931,0.708182
2.273924,0.928369,-0.917373,-1.081082,1.417854,-0.600290,0.708182
2.274219,0.928601,-0.917691,-1.080813,1.417855,-0.600648,0.708182
2.274513,0.928833,-0.918009,-1.080544,1.417857,-0.601007,0.708182
2.274808,0.929066,-0.918328,-1.080276,1.417858,-0.601366,0.708182
2.275102,0.929299,-0.918646,-1.080007,1.417859,-0.601725,0.708182
2.275397,0.929532,-0.918964,-1.079738,1.417861,-0.602085,0.708183
2.275691,0.929765,-0.919282,-1.079469,1.417862,-0.602444,0.708183
2.275986,0.929998,-0.919600,-1.079200,1.417863,-0.602804,0.708183
2.276280,0.930231,-0.919917,-1.078931,1.417865,-0.603164,0.708183
2.276575,0.930465,-0.920235,-1.078662,1.417866,-0.603524,0.708183
2.276869,0.930699,-0.920553,-1.078393,1.417867,-0.603885,0.708184
2.277164,0.930933,-0.920870,-1.078123,1.417869,-0.604245,0.708184
2.277458,0.931167,-0.921188,-1.077854,1.417870,-0.604606,0.708184
2.277753,0.931402,-0.921505,-1.077584,1.417871,-0.604967,0.708184
2.278047,0.931637,-0.921823,-1.077314,1.417873,-0.605328,0.708184
2.278342,0.931871,-0.922140,-1.077045,1.417874,-0.605689,0.708185
2.278636,0.932107,-0.922457,-1.076775,1.417876,-0.606050,0.708185
2.278931,0.932342,-0.922774,-1.076505,1.417877,-0.606412,0.708185
2.279225,0.932577,-0.923091,-1.076235,1.417878,-0.606774,0.708185
2.279520,0.932813,-0.923408,-1.075965,1.417880,-0.607136,0.708185
2.279815,0.933049,-0.923725,-1.075695,1.417881,-0.607498,0.708186
2.280109,0.933285,-0.924042,-1.075424,1.417882,-0.607860,0.708186
2.280404,0.933521,-0.924358,-1.075154,1.417884,-0.608223,0.708186
2.280698,0.933758,-0.924675,-1.074883,1.417885,-0.608585,0.708186
2.280993,0.933994,-0.924992,-1.074613,1.417887,-0.608948,0.708186
2.281287,0.934231,-0.925308,-1.074342,1.417888,-0.609311,0.708186
2.281582,0.934468,-0.925624,-1.074072,1.417889,-0.609674,0.708187
2.281876,0.934706,-0.925941,-1.073801,1.417891,-0.610038,0.708187
2.282171,0.934943,-0.926257,-1.073530,1.417892,-0.610401,0.708187
2.282465,0.935181,-0.926573,-1.073259,1.417894,-0.610765,0.708187
2.282760,0.935419,-0.926889,-1.072988,1.417895,-0.611129,0.708187
2.283054,0.935657,-0.927205,-1.072717,1.417896,-0.611493,0.708188
2.283349,0.935895,-0.927521,-1.072445,1.417898,-0.611858,0.708188
2.283643,0.936134,-0.927837,-1.072174,1.417899,-0.612222,0.708188
2.283938,0.936372,-0.928153,-1.071902,1.417901,-0.612587,0.708188
2.284232,0.936611,-0.928468,-1.071631,1.417902,-0.612952,0.708188
2.284527,0.936850,-0.928784,-1.071359,1.417903,-0.613317,0.708188
2.284821,0.937090,-0.929099,-1.071088,1.417905,-0.613682,0.708189
2.285116,0.937329,-0.929415,-1.070816,1.417906,-0.614048,0.708189
2.285410,0.937569,-0.929730,-1.070544,1.417908,-0.614413,0.708189
2.285705,0.937809,-0.930045,-1.070272,1.417909,-0.614779,0.708189
2.286000,0.938049,-0.930361,-1.070000,1.417911,-0.615145,0.708189
2.286294,0.938289,-0.930676,-1.069728,1.417912,-0.615511,0.708190
2.286589,0.938530,-0.930991,-1.069456,1.417914,-0.615878,0.708190
2.286883,0.938770,-0.931306,-1.069183,1.417915,-0.616244,0.708190
2.287178,0.939011,-0.931620,-1.068911,1.417916,-0.616611,0.708190
2.287472,0.939253,-0.931935,-1.068638,1.417918,-0.616978,0.708190
2.287767,0.939494,-0.932250,-1.068366,1.417919,-0.617345,0.708191
2.288061,0.939735,-0.932565,-1.068093,1.417921,-0.617712,0.708191
2.288356,0.939977,-0.932879,-1.067820,1.417922,-0.618080,0.708191
2.288650,0.940219,-0.933194,-1.067547,1.417924,-0.618448,0.708191
2.288945,0.940461,-0.933508,-1.067275,1.417925,-0.618816,0.708191
2.289239,0.940704,-0.933822,-1.067001,1.417927,-0.619184,0.708191
2.289534,0.940946,-0.934136,-1.066728,1.417928,-0.619552,0.708192
2.289828,0.941189,-0.934451,-1.066455,1.417930,-0.619920,0.708192
2.290123,0.941432,-0.934765,-1.066182,1.417931,-0.620289,0.708192
2.290417,0.941675,-0.935079,-1.065909,1.417933,-0.620658,0.708192
2.290712,0.941919,-0.935393,-1.065635,1.417934,-0.621027,0.708192
2.291006,0.942162,-0.935706,-1.065362,1.417936,-0.621396,0.708192
2.291301,0.942406,-0.936020,-1.065088,1.417937,-0.621766,0.708193
2.291595,0.942650,-0.936334,-1.064814,1.417939,-0.622135,0.708193
2.291890,0.942894,-0.936647,-1.064540,1.417940,-0.622505,0.708193
2.292185,0.943139,-0.936961,-1.064266,1.417942,-0.622875,0.708193
2.292479,0.943384,-0.937274,-1.063992,1.417943,-0.623245,0.708193
2.292774,0.943628,-0.937588,-1.063718,1.417945,-0.623616,0.708194
2.293068,0.943873,-0.937901,-1.063444,1.417946,-0.623986,0.708194
2.293363,0.944119,-0.938214,-1.063170,1.417948,-0.624357,0.708194
2.293657,0.944364,-0.938527,-1.062896,1.417949,-0.624728,0.708194
2.293952,0.944610,-0.938840,-1.062621,1.417951,-0.625099,0.708194
2.294246,0.944856,-0.939153,-1.062347,1.417952,-0.625470,0.708194
2.294541,0.945102,-0.939466,-1.062072,1.417954,-0.625842,0.708195
2.294835,0.945348,-0.939779,-1.061798,1.417955,-0.626214,0.708195
2.295130,0.945595,-0.940091,-1.061523,1.417957,-0.626586,0.708195
2.295424,0.945842,-0.940404,-1.061248,1.417959,-0.626958,0.708195
2.295719,0.946089,-0.940716,-1.060973,1.417960,-0.627330,0.708195
2.296013,0.946336,-0.941029,-1.060698,1.417962,-0.627702,0.708195
2.296308,0.946583,-0.941341,-1.060423,1.417963,-0.628075,0.708196
2.296602,0.946831,-0.941653,-1.060148,1.417965,-0.628448,0.708196
2.296897,0.947078,-0.941966,-1.059872,1.417966,-0.628821,0.708196
2.297191,0.947326,-0.942278,-1.059597,1.417968,-0.629194,0.708196
2.297486,0.947575,-0.942590,-1.059322,1.417970,-0.629568,0.708196
2.297781,0.947823,-0.942902,-1.059046,1.417971,-0.629942,0.708197
2.298075,0.948072,-0.943214,-1.058770,1.417973,-0.630315,0.708197
2.298370,0.948321,-0.943525,-1.058495,1.417974,-0.630689,0.708197
2.298664,0.948570,-0.943837,-1.058219,1.417976,-0.631064,0.708197
2.298959,0.948819,-0.944149,-1.057943,1.417978,-0.631438,0.708197
2.299253,0.949068,-0.944460,-1.057667,1.417979,-0.631813,0.708197
2.299548,0.949318,-0.944772,-1.057391,1.417981,-0.632188,0.708198
2.299842,0.949568,-0.945083,-1.057115,1.417982,-0.632563,0.708198
2.300137,0.949818,-0.945394,-1.056839,1.417984,-0.632938,0.708198
2.300431,0.950069,-0.945706,-1.056562,1.417986,-0.633313,0.708198
2.300726,0.950319,-0.946017,-1.056286,1.417987,-0.633689,0.708198
2.301020,0.950570,-0.946328,-1.056010,1.417989,-0.634065,0.708198
2.301315,0.950821,-0.946639,-1.055733,1.417991,-0.634441,0.708199
2.301609,0.951072,-0.946950,-1.055456,1.417992,-0.634817,0.708199
2.301904,0.951324,-0.947261,-1.055180,1.417994,-0.635194,0.708199
2.302198,0.951575,-0.947571,-1.054903,1.417996,-0.635570,0.708199
2.302493,0.951827,-0.947882,-1.054626,1.417997,-0.635947,0.708199
2.302787,0.952079,-0.948193,-1.054349,1.417999,-0.636324,0.708199
2.303082,0.952331,-0.948503,-1.054072,1.418001,-0.636701,0.708200
2.303376,0.952584,-0.948813,-1.053795,1.418002,-0.637079,0.708200
2.303671,0.952837,-0.949124,-1.053517,1.418004,-0.637456,0.708200
2.303966,0.953090,-0.949434,-1.053240,1.418006,-0.637834,0.708200
2.304260,0.953343,-0.949744,-1.052963,1.418007,-0.638212,0.708200
2.304555,0.953596,-0.950054,-1.052685,1.418009,-0.638590,0.708200
2.304849,0.953850,-0.950364,-1.052408,1.418011,-0.638969,0.708201
2.305144,0.954103,-0.950674,-1.052130,1.418012,-0.639347,0.708201
2.305438,0.954358,-0.950984,-1.051852,1.418014,-0.639726,0.708201
2.305733,0.954612,-0.951294,-1.051574,1.418016,-0.640105,0.708201
2.306027,0.954866,-0.951603,-1.051297,1.418017,-0.640485,0.708201
2.306322,0.955121,-0.951913,-1.051019,1.418019,-0.640864,0.708201
2.306616,0.955376,-0.952223,-1.050740,1.418021,-0.641244,0.708202
2.306911,0.955631,-0.952532,-1.050462,1.418023,-0.641623,0.708202
2.307205,0.955886,-0.952841,-1.050184,1.418024,-0.642003,0.708202
2.307500,0.956142,-0.953151,-1.049906,1.418026,-0.642384,0.708202
2.307794,0.956398,-0.953460,-1.049627,1.418028,-0.642764,0.708202
2.308089,0.956653,-0.953769,-1.049349,1.418030,-0.643145,0.708202
2.308383,0.956910,-0.954078,-1.049070,1.418031,-0.643526,0.708203
2.308678,0.957166,-0.954387,-1.048792,1.418033,-0.643907,0.708203
2.308972,0.957423,-0.954696,-1.048513,1.418035,-0.644288,0.708203
2.309267,0.957680,-0.955004,-1.048234,1.418037,-0.644669,0.708203
2.309561,0.957937,-0.955313,-1.047955,1.418039,-0.645051,0.708203
2.309856,0.958194,-0.955622,-1.047676,1.418040,-0.645433,0.708203
2.310151,0.958452,-0.955930,-1.047397,1.418042,-0.645815,0.708204
2.310445,0.958709,-0.956239,-1.047118,1.418044,-0.646197,0.708204
2.310740,0.958967,-0.956547,-1.046839,1.418046,-0.646580,0.708204
2.311034,0.959225,-0.956855,-1.046559,1.418048,-0.646963,0.708204
2.311329,0.959484,-0.957164,-1.046280,1.418049,-0.647345,0.708204
2.311623,0.959742,-0.957472,-1.046001,1.418051,-0.647729,0.708204
2.311918,0.960001,-0.957780,-1.045721,1.418053,-0.648112,0.708204
2.312212,0.960260,-0.958088,-1.045441,1.418055,-0.648495,0.708205
2.312507,0.960520,-0.958396,-1.045162,1.418057,-0.648879,0.708205
2.312801,0.960779,-0.958703,-1.044882,1.418059,-0.649263,0.708205
2.313096,0.961039,-0.959011,-1.044602,1.418060,-0.649647,0.708205
2.313390,0.961299,-0.959319,-1.044322,1.418062,-0.650032,0.708205
2.313685,0.961559,-0.959626,-1.044042,1.418064,-0.650416,0.708205
2.313979,0.961820,-0.959934,-1.043762,1.418066,-0.650801,0.708206
2.314274,0.962080,-0.960241,-1.043482,1.418068,-0.651186,0.708206
2.314568,0.962341,-0.960548,-1.043201,1.418070,-0.651571,0.708206
2.314863,0.962602,-0.960856,-1.042921,1.418072,-0.651956,0.708206
2.315157,0.962863,-0.961163,-1.042640,1.418074,-0.652342,0.708206
2.315452,0.963125,-0.961470,-1.042360,1.418076,-0.652728,0.708206
2.315746,0.963387,-0.961777,-1.042079,1.418077,-0.653114,0.708207
2.316041,0.963649,-0.962084,-1.041799,1.418079,-0.653500,0.708207
2.316336,0.963911,-0.962390,-1.041518,1.418081,-0.653886,0.708207
2.316630,0.964173,-0.962697,-1.041237,1.418083,-0.654273,0.708207
2.316925,0.964436,-0.963004,-1.040956,1.418085,-0.654660,0.708207
2.317219,0.964699,-0.963310,-1.040675,1.418087,-0.655047,0.708207
2.317514,0.964962,-0.963617,-1.040394,1.418089,-0.655434,0.708207
2.317808,0.965225,-0.963923,-1.040113,1.418091,-0.655822,0.708208
2.318103,0.965489,-0.964229,-1.039832,1.418093,-0.656209,0.708208
2.318397,0.965753,-0.964536,-1.039550,1.418095,-0.656597,0.708208
2.318692,0.966017,-0.964842,-1.039269,1.418097,-0.656985,0.708208
2.318986,0.966281,-0.965148,-1.038987,1.418099,-0.657374,0.708208
2.319281,0.966546,-0.965454,-1.038706,1.418101,-0.657762,0.708208
2.319575,0.966810,-0.965760,-1.038424,1.418103,-0.658151,0.708208
2.319870,0.967075,-0.966065,-1.038142,1.418105,-0.658540,0.708209
2.320164,0.967340,-0.966371,-1.037861,1.418107,-0.658929,0.708209
2.320459,0.967606,-0.966677,-1.037579,1.418109,-0.659319,0.708209
2.320753,0.967871,-0.966982,-1.037297,1.418111,-0.659708,0.708209
2.321048,0.968137,-0.967288,-1.037015,1.418113,-0.660098,0.708209
2.321342,0.968403,-0.967593,-1.036733,1.418115,-0.660488,0.708209
2.321637,0.968670,-0.967898,-1.036450,1.418117,-0.660878,0.708209
2.321931,0.968936,-0.968204,-1.036168,1.418119,-0.661269,0.708210
2.322226,0.969203,-0.968509,-1.035886,1.418122,-0.661660,0.708210
2.322521,0.969470,-0.968814,-1.035603,1.418124,-0.662050,0.708210
2.322815,0.969737,-0.969119,-1.035321,1.418126,-0.662442,0.708210
2.323110,0.970005,-0.969424,-1.035038,1.418128,-0.662833,0.708210
2.323404,0.970272,-0.969728,-1.034756,1.418130,-0.663224,0.708210
2.323699,0.970540,-0.970033,-1.034473,1.418132,-0.663616,0.708210
2.323993,0.970808,-0.970338,-1.034190,1.418134,-0.664008,0.708211
2.324288,0.971077,-0.970642,-1.033907,1.418136,-0.664400,0.708211
2.324582,0.971345,-0.970947,-1.033624,1.418139,-0.664793,0.708211
2.324877,0.971614,-0.971251,-1.033341,1.418141,-0.665185,0.708211
2.325171,0.971883,-0.971556,-1.033058,1.418143,-0.665578,0.708211
2.325466,0.972153,-0.971860,-1.032775,1.418145,-0.665971,0.708211
2.325760,0.972422,-0.972164,-1.032492,1.418147,-0.666364,0.708211
2.326055,0.972692,-0.972468,-1.032208,1.418150,-0.666758,0.708212
2.326349,0.972962,-0.972772,-1.031925,1.418152,-0.667152,0.708212
2.326644,0.973232,-0.973076,-1.031642,1.418154,-0.667546,0.708212
2.326938,0.973503,-0.973380,-1.031358,1.418156,-0.667940,0.708212
2.327233,0.973774,-0.973683,-1.031074,1.418159,-0.668334,0.708212
2.327527,0.974044,-0.973987,-1.030791,1.418161,-0.668729,0.708212
2.327822,0.974316,-0.974291,-1.030507,1.418163,-0.669123,0.708212
2.328117,0.974587,-0.974594,-1.030223,1.418165,-0.669518,0.708213
2.328411,0.974859,-0.974897,-1.029939,1.418168,-0.669914,0.708213
2.328706,0.975131,-0.975201,-1.029655,1.418170,-0.670309,0.708213
2.329000,0.975403,-0.975504,-1.029371,1.418172,-0.670705,0.708213
2.329295,0.975675,-0.975807,-1.029087,1.418175,-0.671101,0.708213
2.329589,0.975948,-0.976110,-1.028803,1.418177,-0.671497,0.708213
2.329884,0.976221,-0.976413,-1.028518,1.418179,-0.671893,0.708213
2.330178,0.976494,-0.976716,-1.028234,1.418182,-0.672290,0.708213
2.330473,0.976767,-0.977019,-1.027950,1.418184,-0.672687,0.708214
2.330767,0.977040,-0.977321,-1.027665,1.418186,-0.673084,0.708214
2.331062,0.977314,-0.977624,-1.027381,1.418189,-0.673481,0.708214
2.331356,0.977588,-0.977927,-1.027096,1.418191,-0.673878,0.708214
2.331651,0.977863,-0.978229,-1.026811,1.418194,-0.674276,0.708214
2.331945,0.978137,-0.978531,-1.026527,1.418196,-0.674674,0.708214
2.332240,0.978412,-0.978834,-1.026242,1.418199,-0.675072,0.708214
2.332534,0.978687,-0.979136,-1.025957,1.418201,-0.675470,0.708214
2.332829,0.978962,-0.979438,-1.025672,1.418204,-0.675869,0.708215
2.333123,0.979237,-0.979740,-1.025387,1.418206,-0.676268,0.708215
2.333418,0.979513,-0.980042,-1.025102,1.418209,-0.676667,0.708215
2.333712,0.979789,-0.980344,-1.024816,1.418211,-0.677066,0.708215
2.334007,0.980065,-0.980646,-1.024531,1.418214,-0.677465,0.708215
2.334302,0.980342,-0.980947,-1.024246,1.418216,-0.677865,0.708215
2.334596,0.980618,-0.981249,-1.023961,1.418219,-0.678265,0.708215
2.334891,0.980895,-0.981551,-1.023675,1.418222,-0.678665,0.708215
2.335185,0.981172,-0.981852,-1.023390,1.418224,-0.679065,0.708216
2.335480,0.981450,-0.982153,-1.023104,1.418227,-0.679466,0.708216
2.335774,0.981727,-0.982455,-1.022818,1.418229,-0.679867,0.708216
2.336069,0.982005,-0.982756,-1.022533,1.418232,-0.680268,0.708216
2.336363,0.982283,-0.983057,-1.022247,1.418235,-0.680669,0.708216
2.336658,0.982562,-0.983358,-1.021961,1.418238,-0.681071,0.708216
2.336952,0.982840,-0.983659,-1.021675,1.418240,-0.681472,0.708216
2.337247,0.983119,-0.983960,-1.021389,1.418243,-0.681874,0.708216
2.337541,0.983398,-0.984261,-1.021103,1.418246,-0.682276,0.708217
2.337836,0.983677,-0.984561,-1.020817,1.418249,-0.682679,0.708217
2.338130,0.983957,-0.984862,-1.020531,1.418251,-0.683081,0.708217
2.338425,0.984237,-0.985163,-1.020245,1.418254,-0.683484,0.708217
2.338719,0.984517,-0.985463,-1.019959,1.418257,-0.683887,0.708217
2.339014,0.984797,-0.985763,-1.019672,1.418260,-0.684291,0.708217
2.339308,0.985077,-0.986064,-1.019386,1.418263,-0.684694,0.708217
2.339603,0.985358,-0.986364,-1.019100,1.418266,-0.685098,0.708217
2.339897,0.985639,-0.986664,-1.018813,1.418269,-0.685502,0.708217
2.340192,0.985921,-0.986964,-1.018527,1.418272,-0.685906,0.708218
2.340487,0.986202,-0.987264,-1.018240,1.418275,-0.686311,0.708218
2.340781,0.986484,-0.987564,-1.017953,1.418278,-0.686715,0.708218
2.341076,0.986766,-0.987863,-1.017667,1.418281,-0.687120,0.708218
2.341370,0.987048,-0.988163,-1.017380,1.418284,-0.687525,0.708218
2.341665,0.987330,-0.988463,-1.017093,1.418287,-0.687931,0.708218
2.341959,0.987613,-0.988762,-1.016806,1.418290,-0.688336,0.708218
2.342254,0.987896,-0.989062,-1.016519,1.418293,-0.688742,0.708218
2.342548,0.988179,-0.989361,-1.016233,1.418296,-0.689148,0.708218
2.342843,0.988463,-0.989660,-1.015946,1.418299,-0.689555,0.708218
2.343137,0.988747,-0.989960,-1.015659,1.418303,-0.689961,0.708219
2.343432,0.989031,-0.990259,-1.015371,1.418306,-0.690368,0.708219
2.343726,0.989315,-0.990558,-1.015084,1.418309,-0.690775,0.708219
2.344021,0.989599,-0.990857,-1.014797,1.418312,-0.691182,0.708219
2.344315,0.989884,-0.991155,-1.014510,1.418316,-0.691590,0.708219
2.344610,0.990169,-0.991454,-1.014223,1.418319,-0.691997,0.708219
2.344904,0.990454,-0.991753,-1.013935,1.418323,-0.692405,0.708219
2.345199,0.990740,-0.992051,-1.013648,1.418326,-0.692813,0.708219
2.345493,0.991025,-0.992350,-1.013361,1.418329,-0.693222,0.708219
2.345788,0.991311,-0.992648,-1.013073,1.418333,-0.693630,0.708219
2.346082,0.991597,-0.992947,-1.012786,1.418337,-0.694039,0.708219
2.346377,0.991884,-0.993245,-1.012499,1.418340,-0.694448,0.708220
2.346672,0.992171,-0.993543,-1.012211,1.418344,-0.694858,0.708220
2.346966,0.992458,-0.993841,-1.011924,1.418347,-0.695267,0.708220
2.347261,0.992745,-0.994139,-1.011636,1.418351,-0.695677,0.708220
2.347555,0.993032,-0.994437,-1.011349,1.418355,-0.696087,0.708220
2.347850,0.993320,-0.994735,-1.011061,1.418359,-0.696498,0.708220
2.348144,0.993608,-0.995033,-1.010773,1.418363,-0.696908,0.708220
2.348439,0.993896,-0.995330,-1.010486,1.418367,-0.697319,0.708220
2.348733,0.994185,-0.995628,-1.010198,1.418371,-0.697730,0.708220
2.349028,0.994473,-0.995925,-1.009911,1.418375,-0.698141,0.708220
2.349322,0.994762,-0.996223,-1.009623,1.418379,-0.698553,0.708220
2.349617,0.995051,-0.996520,-1.009335,1.418383,-0.698964,0.708221
2.349911,0.995341,-0.996817,-1.009048,1.418387,-0.699376,0.708221
2.350206,0.995631,-0.997114,-1.008760,1.418392,-0.699788,0.708221
2.350500,0.995921,-0.997411,-1.008473,1.418396,-0.700201,0.708221
2.350795,0.996211,-0.997708,-1.008185,1.418400,-0.700614,0.708221
2.351089,0.996501,-0.998005,-1.007898,1.418405,-0.701026,0.708221
2.351384,0.996792,-0.998302,-1.007610,1.418410,-0.701440,0.708221
2.351678,0.997083,-0.998599,-1.007323,1.418414,-0.701853,0.708221
2.351973,0.997374,-0.998896,-1.007035,1.418419,-0.702267,0.708221
2.352267,0.997666,-0.999192,-1.006748,1.418424,-0.702681,0.708221
2.352562,0.997958,-0.999489,-1.006461,1.418429,-0.703095,0.708221
2.352857,0.998250,-0.999785,-1.006173,1.418434,-0.703509,0.708221
2.353151,0.998542,-1.000081,-1.005886,1.418439,-0.703924,0.708221
2.353446,0.998834,-1.000377,-1.005599,1.418445,-0.704338,0.708221
2.353740,0.999127,-1.000674,-1.005312,1.418450,-0.704753,0.708221
2.354035,0.999420,-1.000970,-1.005026,1.418456,-0.705169,0.708222
2.354329,0.999714,-1.001266,-1.004739,1.418462,-0.705584,0.708222
2.354624,1.000007,-1.001561,-1.004452,1.418467,-0.706000,0.708222
2.354918,1.000301,-1.001857,-1.004166,1.418474,-0.706416,0.708222
2.355213,1.000595,-1.002153,-1.003880,1.418480,-0.706833,0.708222
2.355507,1.000889,-1.002449,-1.003594,1.418487,-0.707249,0.708222
2.355802,1.001184,-1.002744,-1.003309,1.418494,-0.707666,0.708222
2.356096,1.001479,-1.003040,-1.003023,1.418501,-0.708083,0.708222
2.356391,1.001774,-1.003335,-1.002738,1.418508,-0.708500,0.708222
2.356685,1.002069,-1.003630,-1.002454,1.418516,-0.708918,0.708222
2.356980,1.002365,-1.003925,-1.002170,1.418524,-0.709335,0.708222
2.357274,1.002661,-1.004221,-1.001887,1.418533,-0.709753,0.708222
2.357569,1.002957,-1.004516,-1.001605,1.418543,-0.710172,0.708222
2.357863,1.003253,-1.004811,-1.001324,1.418553,-0.710590,0.708222
2.358158,1.003550,-1.005105,-1.001044,1.418565,-0.711009,0.708222
2.358453,1.003847,-1.005400,-1.000766,1.418578,-0.711428,0.708222
2.358747,1.004144,-1.005695,-1.000492,1.418593,-0.711847,0.708222
2.359042,1.004441,-1.005990,-1.000225,1.418614,-0.712266,0.708222
